total_latency_ms,cache_hit_rate,cache_miss_rate,expert_loads,cache_misses,memory_usage_mb,l1_hit_rate,l2_hit_rate,l3_hit_rate,strategy,strategy_name,batch_size,run,sequence_length,complexity_score,timestamp
1308.0281704394556,0.9658369936554417,0.03416300634455832,552,552,1282.5,0.9165446559297218,0.049231332357247436,6.1005368472425575e-05,C,Multi-Look,16,2,2048,8.5,2025-07-21T21:45:15.772688
1322.6300226302699,0.9646778916544656,0.035322108345534405,571,571,1339.5,0.9114812103465105,0.0531966813079551,0.0,C,Multi-Look,16,3,2048,8.5,2025-07-21T21:45:17.007648
1316.3114862688506,0.965165934602245,0.034834065397755,563,563,1339.5,0.9164226451927769,0.04874328940946803,0.0,C,Multi-Look,16,4,2048,8.5,2025-07-21T21:45:18.180487
1269.979049773854,0.9683382137628112,0.03166178623718887,511,511,1311.0,0.91800878477306,0.050268423621278674,6.1005368472425575e-05,C,Multi-Look,16,5,2048,8.5,2025-07-21T21:45:19.333203
1310.5800909938328,0.9656539775500244,0.034346022449975595,555,555,1396.5,0.917276720351391,0.04837725719863348,0.0,C,Multi-Look,16,6,2048,8.5,2025-07-21T21:45:20.529012
1313.4440487815893,0.9655319668130795,0.034468033186920446,557,557,1311.0,0.9148365056124939,0.05069546120058565,0.0,C,Multi-Look,16,7,2048,8.5,2025-07-21T21:45:21.707153
1320.4430900101747,0.9650439238653001,0.03495607613469985,565,565,1282.5,0.9148365056124939,0.050207418252806245,0.0,C,Multi-Look,16,8,2048,8.5,2025-07-21T21:45:22.920143
1300.7039101088237,0.9663250366032211,0.03367496339677892,544,544,1339.5,0.9148365056124939,0.051305514885309905,0.00018301610541727673,C,Multi-Look,16,9,2048,8.5,2025-07-21T21:45:24.133697
1124.4729951396296,0.9785871156661786,0.021412884333821377,343,343,1368.0,0.9137994143484627,0.06478770131771595,0.0,D,Top-K,1,0,2048,4.0,2025-07-21T21:45:24.336843
1391.199140887412,0.9602244997559786,0.039775500244021475,644,644,1140.0,0.9151415324548561,0.03239385065885798,0.01268911664226452,D,Top-K,1,1,2048,4.0,2025-07-21T21:45:24.438458
1390.0235141690719,0.9601634943875061,0.0398365056124939,645,645,1168.5,0.9141044411908248,0.033369936554416786,0.01268911664226452,D,Top-K,1,2,2048,4.0,2025-07-21T21:45:24.539508
1334.7532509691996,0.9640678379697414,0.03593216203025866,581,581,1140.0,0.9167886774036115,0.03574914592484139,0.011530014641288434,D,Top-K,1,3,2048,4.0,2025-07-21T21:45:24.640818
1323.6025044743267,0.9646168862859932,0.035383113714006834,572,572,1083.0,0.9178867740361152,0.03385797950219619,0.012872132747681796,D,Top-K,1,4,2048,4.0,2025-07-21T21:45:24.742152
1387.5867677950032,0.960285505124451,0.039714494875549046,643,643,1140.0,0.9112981942410933,0.03666422645192777,0.012323084431429966,D,Top-K,1,5,2048,4.0,2025-07-21T21:45:24.844086
1358.320259253911,0.9622376769155686,0.03776232308443143,611,611,1140.0,0.9170326988775013,0.03306490971205466,0.01214006832601269,D,Top-K,1,6,2048,4.0,2025-07-21T21:45:24.954425
1345.6661330430773,0.9632747681795998,0.036725231820400196,594,594,1054.5,0.9172157149829185,0.03495607613469985,0.011102977061981455,D,Top-K,1,7,2048,4.0,2025-07-21T21:45:25.055321
1340.0750330281076,0.9636408003904343,0.03635919960956564,588,588,1140.0,0.9195949243533431,0.03239385065885798,0.011652025378233285,D,Top-K,1,8,2048,4.0,2025-07-21T21:45:25.156698
1375.7335519763185,0.9612615910200097,0.03873840897999024,627,627,1168.5,0.9177037579306979,0.03129575402635432,0.01226207906295754,D,Top-K,1,9,2048,4.0,2025-07-21T21:45:25.258138
989.0057430727006,0.9877989263055149,0.012201073694485115,192,192,1681.5,0.9000732064421669,0.08321132259638848,0.0045143972669594926,D,Top-K,2,0,2048,4.0,2025-07-21T21:45:25.362990
1363.639146461447,0.961871644704734,0.03812835529526598,617,617,1168.5,0.9133723767691557,0.03495607613469985,0.013543191800878478,D,Top-K,2,1,2048,4.0,2025-07-21T21:45:25.464795
1325.2944397062968,0.9644338701805759,0.03556612981942411,575,575,1111.5,0.9215470961444607,0.03074670571010249,0.01214006832601269,D,Top-K,2,2,2048,4.0,2025-07-21T21:45:25.565088
1382.85382198787,0.9604685212298683,0.03953147877013177,640,640,1140.0,0.9151415324548561,0.03288189360663738,0.012445095168374817,D,Top-K,2,3,2048,4.0,2025-07-21T21:45:25.665826
1380.3796877791222,0.9607735480722304,0.03922645192776964,635,635,1140.0,0.9175207418252807,0.030807711078574915,0.012445095168374817,D,Top-K,2,4,2048,4.0,2025-07-21T21:45:25.766906
1399.840490661094,0.9595534407027818,0.04044655929721815,655,655,1083.0,0.9130673499267935,0.0317227916056613,0.01476329917032699,D,Top-K,2,5,2048,4.0,2025-07-21T21:45:25.867728
1373.1082051244475,0.9613225963884822,0.038677403611517815,626,626,1168.5,0.9178257686676428,0.03062469497315764,0.012872132747681796,D,Top-K,2,6,2048,4.0,2025-07-21T21:45:25.969641
1394.8090884273888,0.9598584675451439,0.04014153245485603,650,650,1197.0,0.9141654465592972,0.032210834553440704,0.013482186432406052,D,Top-K,2,7,2048,4.0,2025-07-21T21:45:26.070945
1394.7899946004763,0.9597974621766715,0.04020253782332845,651,651,1140.0,0.9163616398243045,0.03019765739385066,0.01323816495851635,D,Top-K,2,8,2048,4.0,2025-07-21T21:45:26.172467
1397.9151041424404,0.9595534407027818,0.04044655929721815,655,655,1111.5,0.9123352855051244,0.033430941922889215,0.01378721327476818,D,Top-K,2,9,2048,4.0,2025-07-21T21:45:26.272920
979.7715763208053,0.9884089799902391,0.01159102000976086,182,182,1624.5,0.9008662762323084,0.08742069302098585,0.00012201073694485115,D,Top-K,4,0,2048,4.0,2025-07-21T21:45:26.374967
1379.250678564771,0.9609565641776476,0.03904343582235237,632,632,1111.5,0.9144704734016593,0.034407027818448024,0.012079062957540264,D,Top-K,4,1,2048,4.0,2025-07-21T21:45:26.498592
1405.3986017516083,0.9591264031234749,0.040873596876525135,662,662,1111.5,0.9154465592972182,0.031051732552464618,0.012628111273792094,D,Top-K,4,2,2048,4.0,2025-07-21T21:45:26.602068
1373.9400290115934,0.9612005856515373,0.038799414348462666,628,628,1111.5,0.9177037579306979,0.0314787701317716,0.012018057589067838,D,Top-K,4,3,2048,4.0,2025-07-21T21:45:26.702621
1344.5315030889983,0.9633357735480722,0.03666422645192777,593,593,1168.5,0.91800878477306,0.0350780868716447,0.010248901903367497,D,Top-K,4,4,2048,4.0,2025-07-21T21:45:26.802301
1414.317403929429,0.9585163494387506,0.04148365056124939,672,672,1197.0,0.9134943875061006,0.03306490971205466,0.011957052220595413,D,Top-K,4,5,2048,4.0,2025-07-21T21:45:26.903319
1398.537277776131,0.9595534407027818,0.04044655929721815,655,655,1111.5,0.9145924841386042,0.0317227916056613,0.01323816495851635,D,Top-K,4,6,2048,4.0,2025-07-21T21:45:27.003993
1386.5658881654892,0.9605905319668131,0.03940946803318692,638,638,1140.0,0.9128843338213762,0.033552952659834066,0.014153245485602733,D,Top-K,4,7,2048,4.0,2025-07-21T21:45:27.104215
1376.6144467005852,0.96101756954612,0.03898243045387994,631,631,1197.0,0.9148975109809663,0.033125915080527084,0.012994143484626648,D,Top-K,4,8,2048,4.0,2025-07-21T21:45:27.204505
1385.3891836244238,0.9603465104929234,0.039653489507076624,642,642,1197.0,0.9162396290873597,0.030502684236212788,0.013604197169350903,D,Top-K,4,9,2048,4.0,2025-07-21T21:45:27.305795
1154.6223274937643,0.9763909224011713,0.023609077598828698,379,379,1339.5,0.9113591996095657,0.06478770131771595,0.0002440214738897023,D,Top-K,8,0,2048,4.0,2025-07-21T21:45:27.411175
1335.6601416654341,0.9638848218643241,0.03611517813567594,584,584,1140.0,0.9146534895070766,0.03556612981942411,0.013665202537823329,D,Top-K,8,1,2048,4.0,2025-07-21T21:45:27.511803
1397.8487803822175,0.9595534407027818,0.04044655929721815,655,655,1111.5,0.9169106881405563,0.030563689604685213,0.012079062957540264,D,Top-K,8,2,2048,4.0,2025-07-21T21:45:27.612422
1370.1057253413962,0.9616276232308443,0.03837237676915568,621,621,1111.5,0.9176427525622255,0.030807711078574915,0.013177159590043924,D,Top-K,8,3,2048,4.0,2025-07-21T21:45:27.713546
1365.9970386055666,0.961871644704734,0.03812835529526598,617,617,1026.0,0.9162396290873597,0.035383113714006834,0.010248901903367497,D,Top-K,8,4,2048,4.0,2025-07-21T21:45:27.815841
1392.4560903320346,0.9601024890190337,0.039897510980966326,646,646,1054.5,0.9141044411908248,0.032149829184968275,0.013848218643240606,D,Top-K,8,5,2048,4.0,2025-07-21T21:45:27.917174
1386.3476543720174,0.9604075158613958,0.039592484138604195,641,641,1140.0,0.9137384089799903,0.032271839921913126,0.014397266959492436,D,Top-K,8,6,2048,4.0,2025-07-21T21:45:28.018463
1380.1701781432846,0.9607735480722304,0.03922645192776964,635,635,1111.5,0.9156905807711079,0.03129575402635432,0.01378721327476818,D,Top-K,8,7,2048,4.0,2025-07-21T21:45:28.118866
1393.7220156990543,0.9598584675451439,0.04014153245485603,650,650,1168.5,0.9142874572962421,0.032149829184968275,0.013421181063933627,D,Top-K,8,8,2048,4.0,2025-07-21T21:45:28.219437
1386.5113242923078,0.9604075158613958,0.039592484138604195,641,641,1111.5,0.91599560761347,0.0314787701317716,0.012933138116154222,D,Top-K,8,9,2048,4.0,2025-07-21T21:45:28.321296
1084.3813829142528,0.9813323572474377,0.018667642752562226,298,298,1453.5,0.9060517325524646,0.0722913616398243,0.002989263055148853,D,Top-K,16,0,2048,4.0,2025-07-21T21:45:28.423783
1346.012793746328,0.9633357735480722,0.03666422645192777,593,593,1054.5,0.9161176183504148,0.03391898487066862,0.013299170326988775,D,Top-K,16,1,2048,4.0,2025-07-21T21:45:28.524419
1380.175988979326,0.9607125427037579,0.03928745729624207,636,636,1140.0,0.91599560761347,0.032027818448023423,0.01268911664226452,D,Top-K,16,2,2048,4.0,2025-07-21T21:45:28.624800
1393.9002147883325,0.9601634943875061,0.0398365056124939,645,645,1111.5,0.9155075646656906,0.03117374328940947,0.013482186432406052,D,Top-K,16,3,2048,4.0,2025-07-21T21:45:28.726122
1355.0381452933532,0.9625427037579307,0.0374572962420693,606,606,1111.5,0.9175207418252807,0.03251586139580283,0.012506100536847243,D,Top-K,16,4,2048,4.0,2025-07-21T21:45:28.826675
1370.7033961500576,0.9615056124938994,0.038494387506100534,623,623,1083.0,0.9166666666666666,0.0314787701317716,0.013360175695461201,D,Top-K,16,5,2048,4.0,2025-07-21T21:45:28.927096
1404.5135826666776,0.9592484138604197,0.040751586139580284,660,660,1140.0,0.9146534895070766,0.03129575402635432,0.013299170326988775,D,Top-K,16,6,2048,4.0,2025-07-21T21:45:29.027481
1375.0862318934005,0.9611395802830649,0.03886041971693509,629,629,1140.0,0.9147755002440214,0.033369936554416786,0.012994143484626648,D,Top-K,16,7,2048,4.0,2025-07-21T21:45:29.128682
1379.4460504898675,0.96101756954612,0.03898243045387994,631,631,1168.5,0.9178257686676428,0.029831625183016106,0.013360175695461201,D,Top-K,16,8,2048,4.0,2025-07-21T21:45:29.229696
1367.691060608816,0.9616886285993167,0.03831137140068326,620,620,1168.5,0.9192288921425086,0.029831625183016106,0.012628111273792094,D,Top-K,16,9,2048,4.0,2025-07-21T21:45:29.330599
1116.4051490265003,0.9790141532454856,0.020985846754514398,336,336,1596.0,0.9103221083455344,0.06594680331869204,0.002745241581259151,E,Intelligent,1,0,2048,7.0,2025-07-21T21:45:29.723227
1257.2307549735058,0.9693142996583699,0.030685700341630064,495,495,1425.0,0.9109321620302586,0.04862127867252318,0.009760858955588092,E,Intelligent,1,1,2048,7.0,2025-07-21T21:45:30.112094
1341.9067418360996,0.963457784285017,0.036542215714982916,591,591,1396.5,0.9138604197169351,0.0458150317227916,0.0037823328452903857,E,Intelligent,1,2,2048,7.0,2025-07-21T21:45:30.508983
1232.083712513251,0.9711444607125427,0.028855539287457297,465,465,1510.5,0.9095290385553929,0.05191556857003416,0.009699853587115666,E,Intelligent,1,3,2048,7.0,2025-07-21T21:45:30.898907
1301.1558287955754,0.9661420204978038,0.03385797950219619,547,547,1425.0,0.915568570034163,0.04489995119570522,0.0056734992679355785,E,Intelligent,1,4,2048,7.0,2025-07-21T21:45:31.288425
1253.468047971703,0.9696803318692044,0.03031966813079551,489,489,1539.0,0.9152025378233285,0.04880429477794046,0.0056734992679355785,E,Intelligent,1,5,2048,7.0,2025-07-21T21:45:31.680539
1295.9593864799224,0.9665080527086384,0.03349194729136164,541,541,1510.5,0.9141044411908248,0.04654709614446071,0.005856515373352855,E,Intelligent,1,6,2048,7.0,2025-07-21T21:45:32.070778
1238.270858320159,0.970900439238653,0.029099560761347,469,469,1510.5,0.9140434358223524,0.05100048804294778,0.005856515373352855,E,Intelligent,1,7,2048,7.0,2025-07-21T21:45:32.459960
1254.8690441660403,0.9693142996583699,0.030685700341630064,495,495,1482.0,0.9130063445583211,0.050329428989751096,0.005978526110297706,E,Intelligent,1,8,2048,7.0,2025-07-21T21:45:32.849172
1292.012914371308,0.9669350902879453,0.03306490971205466,534,534,1482.0,0.9136774036115178,0.04447291361639824,0.008784773060029283,E,Intelligent,1,9,2048,7.0,2025-07-21T21:45:33.239370
1122.4711450586483,0.9785871156661786,0.021412884333821377,343,343,1567.5,0.9038555392874573,0.07052220595412396,0.004209370424597365,E,Intelligent,2,0,2048,7.0,2025-07-21T21:45:33.627578
1273.1347589769728,0.9682162030258663,0.03178379697413372,513,513,1539.0,0.9188628599316739,0.043740849194729134,0.005612493899463153,E,Intelligent,2,1,2048,7.0,2025-07-21T21:45:34.015000
1252.0643972667294,0.9696803318692044,0.03031966813079551,489,489,1482.0,0.9056246949731577,0.05923621278672523,0.0048194241093216204,E,Intelligent,2,2,2048,7.0,2025-07-21T21:45:34.401574
1234.9798904536676,0.9707784285017081,0.02922157149829185,471,471,1539.0,0.912701317715959,0.050207418252806245,0.0078696925329429,E,Intelligent,2,3,2048,7.0,2025-07-21T21:45:34.787664
1256.8734916063938,0.9693753050268423,0.03062469497315764,494,494,1425.0,0.9142874572962421,0.04807223035627135,0.007015617374328941,E,Intelligent,2,4,2048,7.0,2025-07-21T21:45:35.171898
1242.0933549074725,0.970473401659346,0.02952659834065398,476,476,1453.5,0.9159346022449976,0.048133235724743775,0.006405563689604685,E,Intelligent,2,5,2048,7.0,2025-07-21T21:45:35.560883
1293.1360744483084,0.9666910688140556,0.033308931185944364,538,538,1425.0,0.9138604197169351,0.04544899951195705,0.007381649585163495,E,Intelligent,2,6,2048,7.0,2025-07-21T21:45:35.946954
1300.5414920416158,0.9663860419716935,0.03361395802830649,543,543,1396.5,0.9140434358223524,0.04630307467057101,0.006039531478770132,E,Intelligent,2,7,2048,7.0,2025-07-21T21:45:36.332810
1354.043257223016,0.9626037091264031,0.037396290873596874,605,605,1453.5,0.9137994143484627,0.043984870668618836,0.0048194241093216204,E,Intelligent,2,8,2048,7.0,2025-07-21T21:45:36.719230
1233.2569286735454,0.9711444607125427,0.028855539287457297,465,465,1567.5,0.9137994143484627,0.0527086383601757,0.004636408003904344,E,Intelligent,2,9,2048,7.0,2025-07-21T21:45:37.103376
1034.574224960184,0.9845656417764763,0.01543435822352367,245,245,1738.5,0.8978160078086872,0.08003904343582235,0.006710590531966813,E,Intelligent,4,0,2048,7.0,2025-07-21T21:45:37.490005
1242.9271356573374,0.9701073694485115,0.029892630551488532,482,482,1567.5,0.9121522693997072,0.05374572962420693,0.004209370424597365,E,Intelligent,4,1,2048,7.0,2025-07-21T21:45:37.877903
1309.746070307983,0.9657149829184968,0.03428501708150317,554,554,1425.0,0.9138604197169351,0.0474621766715471,0.004392386530014641,E,Intelligent,4,2,2048,7.0,2025-07-21T21:45:38.265468
1273.566557738813,0.9682162030258663,0.03178379697413372,513,513,1510.5,0.9093460224499756,0.05539287457296242,0.003477306002928258,E,Intelligent,4,3,2048,7.0,2025-07-21T21:45:38.652671
1197.205253325813,0.9734626647144948,0.026537335285505125,427,427,1596.0,0.9123962908735969,0.053501708150317226,0.007564665690580771,E,Intelligent,4,4,2048,7.0,2025-07-21T21:45:39.039083
1397.930265748069,0.9596754514397267,0.0403245485602733,653,653,1453.5,0.913555392874573,0.04130063445583211,0.0048194241093216204,E,Intelligent,4,5,2048,7.0,2025-07-21T21:45:39.424725
1217.238361268057,0.9719985358711567,0.02800146412884334,451,451,1653.0,0.9097730600292826,0.05716203025866276,0.005063445583211323,E,Intelligent,4,6,2048,7.0,2025-07-21T21:45:39.814734
1265.6599978945337,0.9686432406051733,0.031356759394826746,506,506,1510.5,0.9084919472913616,0.05527086383601757,0.004880429477794046,E,Intelligent,4,7,2048,7.0,2025-07-21T21:45:40.200620
1260.0272243883646,0.9691922889214251,0.030807711078574915,497,497,1425.0,0.9128233284529038,0.04849926793557833,0.0078696925329429,E,Intelligent,4,8,2048,7.0,2025-07-21T21:45:40.586436
1240.225754606575,0.9704123962908736,0.029587603709126404,477,477,1567.5,0.9044655929721815,0.06051732552464617,0.005429477794045876,E,Intelligent,4,9,2048,7.0,2025-07-21T21:45:40.972189
1066.3495957618227,0.9824304538799414,0.017569546120058566,280,280,1653.0,0.9026964372864812,0.07265739385065886,0.007076622742801367,E,Intelligent,8,0,2048,7.0,2025-07-21T21:45:41.358026
1264.2553148569468,0.9688262567105905,0.03117374328940947,503,503,1425.0,0.9158125915080527,0.04520497803806735,0.007808687164470474,E,Intelligent,8,1,2048,7.0,2025-07-21T21:45:41.744876
1251.7435436267397,0.969741337237677,0.030258662762323085,488,488,1482.0,0.9133723767691557,0.05215959004392386,0.004209370424597365,E,Intelligent,8,2,2048,7.0,2025-07-21T21:45:42.130029
1190.3357700243596,0.9740727183992192,0.02592728160078087,417,417,1539.0,0.9144094680331869,0.05197657393850659,0.0076866764275256225,E,Intelligent,8,3,2048,7.0,2025-07-21T21:45:42.514580
1269.7619040024465,0.9685822352367008,0.03141776476329917,507,507,1482.0,0.9080039043435822,0.05691800878477306,0.0036603221083455345,E,Intelligent,8,4,2048,7.0,2025-07-21T21:45:42.900375
1201.2740743809707,0.9730356271351879,0.026964372864812104,434,434,1510.5,0.9113591996095657,0.057711078574914594,0.003965348950707662,E,Intelligent,8,5,2048,7.0,2025-07-21T21:45:43.288767
1238.148052272538,0.9706564177647633,0.0293435822352367,473,473,1539.0,0.9097120546608102,0.05850414836505612,0.002440214738897023,E,Intelligent,8,6,2048,7.0,2025-07-21T21:45:43.677272
1286.0687104161675,0.9672401171303074,0.03275988286969253,529,529,1624.5,0.9132503660322109,0.04978038067349927,0.004209370424597365,E,Intelligent,8,7,2048,7.0,2025-07-21T21:45:44.062952
1268.776884591647,0.9683992191312836,0.03160078086871645,510,510,1567.5,0.916727672035139,0.0474621766715471,0.004209370424597365,E,Intelligent,8,8,2048,7.0,2025-07-21T21:45:44.449239
1160.3546773757694,0.9759028794533919,0.024097120546608102,387,387,1482.0,0.9102000976085896,0.05960224499755978,0.0061005368472425575,E,Intelligent,8,9,2048,7.0,2025-07-21T21:45:44.835007
1059.402945456675,0.9829184968277208,0.01708150317227916,272,272,1710.0,0.8994631527574427,0.07375549048316252,0.009699853587115666,E,Intelligent,16,0,2048,7.0,2025-07-21T21:45:45.221712
1258.3095591601393,0.9693753050268423,0.03062469497315764,494,494,1539.0,0.9124572962420693,0.0529526598340654,0.003965348950707662,E,Intelligent,16,1,2048,7.0,2025-07-21T21:45:45.607691
1188.5986419629148,0.9739507076622743,0.02604929233772572,419,419,1567.5,0.9093460224499756,0.061005368472425575,0.003599316739873109,E,Intelligent,16,2,2048,7.0,2025-07-21T21:45:45.997531
1184.2717198260143,0.9743167398731089,0.025683260126891167,413,413,1596.0,0.9153855539287458,0.056734992679355785,0.0021961932650073207,E,Intelligent,16,3,2048,7.0,2025-07-21T21:45:46.383712
1319.0389603506048,0.9649829184968277,0.03501708150317228,566,566,1425.0,0.9140434358223524,0.04727916056612982,0.0036603221083455345,E,Intelligent,16,4,2048,7.0,2025-07-21T21:45:46.769624
1289.8021634652441,0.9671181063933626,0.03288189360663738,531,531,1339.5,0.9133723767691557,0.0510614934114202,0.0026842362127867253,E,Intelligent,16,5,2048,7.0,2025-07-21T21:45:47.155365
1205.6141445390954,0.972913616398243,0.027086383601756955,436,436,1539.0,0.9119692532942899,0.05539287457296242,0.005551488530990727,E,Intelligent,16,6,2048,7.0,2025-07-21T21:45:47.540882
1199.67513305958,0.9732796486090776,0.026720351390922402,430,430,1510.5,0.9156905807711079,0.05252562225475842,0.005063445583211323,E,Intelligent,16,7,2048,7.0,2025-07-21T21:45:47.941572
1388.1212598554107,0.9605295265983407,0.039470473401659344,639,639,1482.0,0.9120912640312347,0.043740849194729134,0.004697413372376769,E,Intelligent,16,8,2048,7.0,2025-07-21T21:45:48.327365
1305.2580736339114,0.966020009760859,0.03397999023914104,549,549,1425.0,0.9160566129819424,0.04471693509028794,0.0052464616886285995,E,Intelligent,16,9,2048,7.0,2025-07-21T21:45:48.711829
